#SCU1.ForceA.Engineering value [kN],SCU1.Encoder.Engineering value [mm],Design,Direction,Displacement Rate
-32.897064,-24.723804,A,X,0.1
-32.97723,-24.729233,A,X,0.1
-33.00325,-24.735064,A,X,0.1
-33.045349,-24.740995,A,X,0.1
-33.076675,-24.744856,A,X,0.1
-33.15287,-24.749565,A,X,0.1
-33.148346,-24.754919,A,X,0.1
-33.214211,-24.760561,A,X,0.1
-33.222351,-24.765377,A,X,0.1
-33.30101,-24.770065,A,X,0.1
-33.301395,-24.775496,A,X,0.1
-33.365891,-24.778749,A,X,0.1
-33.391941,-24.785919,A,X,0.1
-33.46402,-24.788561,A,X,0.1
-33.466911,-24.793993,A,X,0.1
-33.502026,-24.799793,A,X,0.1
-33.522343,-24.802221,A,X,0.1
-33.629341,-24.810326,A,X,0.1
-33.632465,-24.814417,A,X,0.1
-33.671215,-24.820349,A,X,0.1
-33.689529,-24.824936,A,X,0.1
-33.778408,-24.828526,A,X,0.1
-33.792744,-24.834873,A,X,0.1
-33.815128,-24.837576,A,X,0.1
-33.878441,-24.844929,A,X,0.1
-33.939278,-24.848827,A,X,0.1
-33.951393,-24.854933,A,X,0.1
-34.013798,-24.859566,A,X,0.1
-33.989925,-24.864115,A,X,0.1
-34.060638,-24.869316,A,X,0.1
-34.07711,-24.877125,A,X,0.1
-34.109562,-24.879242,A,X,0.1
-34.184227,-24.884689,A,X,0.1
-34.229336,-24.89217,A,X,0.1
-34.229828,-24.893421,A,X,0.1
-34.291641,-24.899958,A,X,0.1
-34.318691,-24.905281,A,X,0.1
-34.357639,-24.908941,A,X,0.1
-34.3913,-24.915234,A,X,0.1
-34.413815,-24.92016,A,X,0.1
-34.427765,-24.924616,A,X,0.1
-34.508427,-24.929197,A,X,0.1
-34.515652,-24.93384,A,X,0.1
-34.539181,-24.939396,A,X,0.1
-34.546795,-24.944279,A,X,0.1
-34.645466,-24.950497,A,X,0.1
-34.663677,-24.954525,A,X,0.1
-34.701073,-24.959541,A,X,0.1
-34.702385,-24.965729,A,X,0.1
-34.747459,-24.968403,A,X,0.1
-34.759598,-24.973928,A,X,0.1
-34.835438,-24.980289,A,X,0.1
-34.836853,-24.984426,A,X,0.1
-34.858734,-24.990078,A,X,0.1
-34.921253,-24.99589,A,X,0.1
-34.929001,-24.999191,A,X,0.1
-34.953159,-25.004082,A,X,0.1
-35.00032,-25.009552,A,X,0.1
-35.000175,-25.015814,A,X,0.1
-35.02211,-25.018723,A,X,0.1
-35.057434,-25.024879,A,X,0.1
-35.102921,-25.029541,A,X,0.1
-35.103168,-25.034061,A,X,0.1
-35.152737,-25.040564,A,X,0.1
-35.170311,-25.046194,A,X,0.1
-35.169117,-25.048487,A,X,0.1
-35.225937,-25.054684,A,X,0.1
-35.228466,-25.060432,A,X,0.1
-35.276749,-25.065445,A,X,0.1
-35.297585,-25.070063,A,X,0.1
-35.301758,-25.074188,A,X,0.1
-35.317444,-25.080317,A,X,0.1
-35.36927,-25.08534,A,X,0.1
-35.413292,-25.090727,A,X,0.1
-35.406555,-25.09549,A,X,0.1
-35.428635,-25.099096,A,X,0.1
-35.437939,-25.105293,A,X,0.1
-35.448242,-25.109344,A,X,0.1
-35.495377,-25.115564,A,X,0.1
-35.506779,-25.119886,A,X,0.1
-35.550865,-25.126528,A,X,0.1
-35.563553,-25.129908,A,X,0.1
-35.554451,-25.132931,A,X,0.1
-35.579742,-25.138596,A,X,0.1
-35.598083,-25.144978,A,X,0.1
-35.60891,-25.148245,A,X,0.1
-35.606121,-25.154463,A,X,0.1
-35.654999,-25.159548,A,X,0.1
-35.669998,-25.164583,A,X,0.1
-35.711319,-25.169411,A,X,0.1
-35.712921,-25.175543,A,X,0.1
-35.736183,-25.179094,A,X,0.1
-35.74696,-25.185644,A,X,0.1
-35.757587,-25.18977,A,X,0.1
-35.76017,-25.194038,A,X,0.1
-35.756912,-25.200575,A,X,0.1
-35.84708,-25.204525,A,X,0.1
-35.842705,-25.210588,A,X,0.1
-35.820816,-25.214931,A,X,0.1
-35.823132,-25.219398,A,X,0.1
-35.884232,-25.225426,A,X,0.1
-35.875809,-25.228985,A,X,0.1
-35.900818,-25.234997,A,X,0.1
-35.904434,-25.239029,A,X,0.1
-35.935471,-25.244207,A,X,0.1
-35.921959,-25.249233,A,X,0.1
-35.936634,-25.254871,A,X,0.1
-35.945221,-25.259434,A,X,0.1
-35.968895,-25.263752,A,X,0.1
-35.98737,-25.269361,A,X,0.1
-36.002728,-25.275433,A,X,0.1
-35.970001,-25.278999,A,X,0.1
-36.021614,-25.285234,A,X,0.1
-36.017551,-25.289795,A,X,0.1
-36.039345,-25.294676,A,X,0.1
-36.022717,-25.298801,A,X,0.1
-36.052162,-25.305344,A,X,0.1
-36.039955,-25.310463,A,X,0.1
-36.060383,-25.314993,A,X,0.1
-36.065514,-25.320103,A,X,0.1
-36.06683,-25.323885,A,X,0.1
-36.063152,-25.32987,A,X,0.1
-36.088383,-25.334547,A,X,0.1
-36.06559,-25.338499,A,X,0.1
-36.1227,-25.344555,A,X,0.1
-36.085278,-25.3486,A,X,0.1
-36.1366,-25.354137,A,X,0.1
-36.104149,-25.360117,A,X,0.1
-36.144176,-25.365597,A,X,0.1
-36.119019,-25.369776,A,X,0.1
-36.156723,-25.374643,A,X,0.1
-36.110741,-25.379433,A,X,0.1
-36.163013,-25.384535,A,X,0.1
-36.164398,-25.389294,A,X,0.1
-36.151031,-25.394911,A,X,0.1
-36.10318,-25.400457,A,X,0.1
-36.163845,-25.403278,A,X,0.1
-36.057503,-25.410612,A,X,0.1
-24.7355,-25.438391,A,X,0.1
-24.426176,-25.433523,A,X,0.1
-24.414894,-25.43119,A,X,0.1
-24.469311,-25.428791,A,X,0.1
-24.748636,-25.434128,A,X,0.1
-25.078201,-25.43907,A,X,0.1
-25.534206,-25.443424,A,X,0.1
-25.786381,-25.448971,A,X,0.1
-26.033648,-25.453562,A,X,0.1
-26.16819,-25.460003,A,X,0.1
-26.333321,-25.466335,A,X,0.1
-26.414421,-25.470415,A,X,0.1
-26.524572,-25.476795,A,X,0.1
-26.541912,-25.479511,A,X,0.1
-26.627792,-25.485983,A,X,0.1
-26.670227,-25.491539,A,X,0.1
-26.728056,-25.494909,A,X,0.1
-26.742186,-25.500158,A,X,0.1
-26.847376,-25.507013,A,X,0.1
-26.846529,-25.510637,A,X,0.1
-26.892939,-25.517288,A,X,0.1
-26.89584,-25.52153,A,X,0.1
-26.994116,-25.526007,A,X,0.1
-27.00493,-25.531181,A,X,0.1
-27.03174,-25.536026,A,X,0.1
-27.030136,-25.540594,A,X,0.1
-27.096916,-25.545832,A,X,0.1
-27.110867,-25.549835,A,X,0.1
-27.172375,-25.55582,A,X,0.1
-27.184774,-25.560053,A,X,0.1
-27.21904,-25.566196,A,X,0.1
-27.212112,-25.571844,A,X,0.1
-27.257027,-25.575823,A,X,0.1
-27.286133,-25.580606,A,X,0.1
-27.326155,-25.585693,A,X,0.1
-27.33353,-25.591589,A,X,0.1
-27.361471,-25.594952,A,X,0.1
-27.340067,-25.600733,A,X,0.1
-27.407471,-25.60605,A,X,0.1
-27.413258,-25.610229,A,X,0.1
-27.448902,-25.615227,A,X,0.1
-27.451395,-25.620741,A,X,0.1
-27.490269,-25.625635,A,X,0.1
-27.461054,-25.629158,A,X,0.1
-27.487543,-25.635515,A,X,0.1
-27.488924,-25.641861,A,X,0.1
-27.50915,-25.645325,A,X,0.1
-27.490181,-25.650526,A,X,0.1
-27.534115,-25.655441,A,X,0.1
-27.541365,-25.660852,A,X,0.1
-27.576086,-25.666529,A,X,0.1
-27.53438,-25.671225,A,X,0.1
-27.564678,-25.675465,A,X,0.1
-27.5879,-25.680607,A,X,0.1
-27.60738,-25.685659,A,X,0.1
-27.598684,-25.691732,A,X,0.1
-27.605326,-25.696161,A,X,0.1
-27.589329,-25.700872,A,X,0.1
-27.61552,-25.705984,A,X,0.1
-27.616486,-25.711138,A,X,0.1
-27.624416,-25.714853,A,X,0.1
-27.627825,-25.720877,A,X,0.1
-27.625263,-25.725708,A,X,0.1
-27.609329,-25.728725,A,X,0.1
-27.612392,-25.734745,A,X,0.1
-27.621967,-25.738945,A,X,0.1
-27.63224,-25.746185,A,X,0.1
-27.638641,-25.749691,A,X,0.1
-27.631071,-25.755083,A,X,0.1
-27.635818,-25.758924,A,X,0.1
-27.630186,-25.766138,A,X,0.1
-27.639551,-25.771318,A,X,0.1
-27.634966,-25.776005,A,X,0.1
-27.600992,-25.779722,A,X,0.1
-27.633415,-25.78347,A,X,0.1
-27.631399,-25.790943,A,X,0.1
-27.625351,-25.794788,A,X,0.1
-27.621006,-25.800312,A,X,0.1
-27.632973,-25.805552,A,X,0.1
-27.624237,-25.811857,A,X,0.1
-27.60323,-25.815418,A,X,0.1
-27.600729,-25.820585,A,X,0.1
-27.631418,-25.825813,A,X,0.1
-27.633856,-25.831337,A,X,0.1
-27.643848,-25.836184,A,X,0.1
-27.6425,-25.841656,A,X,0.1
-27.648569,-25.84502,A,X,0.1
-27.678181,-25.850899,A,X,0.1
-27.665714,-25.854734,A,X,0.1
-27.706396,-25.859158,A,X,0.1
-27.749722,-25.865892,A,X,0.1
-27.783758,-25.870384,A,X,0.1
-27.791965,-25.876371,A,X,0.1
-27.806768,-25.880423,A,X,0.1
-27.902935,-25.884895,A,X,0.1
-27.921299,-25.891033,A,X,0.1
-27.935905,-25.895437,A,X,0.1
-27.953947,-25.900526,A,X,0.1
-27.973747,-25.905741,A,X,0.1
-28.034273,-25.909861,A,X,0.1
-28.068005,-25.9172,A,X,0.1
-28.085257,-25.919479,A,X,0.1
-28.098656,-25.925804,A,X,0.1
-28.141132,-25.930195,A,X,0.1
-28.138058,-25.935404,A,X,0.1
-28.186945,-25.941185,A,X,0.1
-28.214275,-25.944927,A,X,0.1
-28.246983,-25.94924,A,X,0.1
-28.247217,-25.954515,A,X,0.1
-28.294346,-25.95966,A,X,0.1
-28.350765,-25.966017,A,X,0.1
-28.37693,-25.97098,A,X,0.1
-28.385397,-25.975143,A,X,0.1
-28.397081,-25.980162,A,X,0.1
-28.459484,-25.985994,A,X,0.1
-28.486303,-25.990641,A,X,0.1
-28.500156,-25.995094,A,X,0.1
-28.537659,-25.999722,A,X,0.1
-28.541307,-26.005812,A,X,0.1
-28.630054,-26.011086,A,X,0.1
-28.602917,-26.014729,A,X,0.1
-28.6707,-26.020809,A,X,0.1
-28.68693,-26.025064,A,X,0.1
-28.723289,-26.029652,A,X,0.1
-28.749399,-26.034966,A,X,0.1
-28.817616,-26.040518,A,X,0.1
-28.842445,-26.045301,A,X,0.1
-28.846819,-26.050882,A,X,0.1
-28.862886,-26.054501,A,X,0.1
-28.951405,-26.060539,A,X,0.1
-28.98349,-26.064592,A,X,0.1
-29.038837,-26.069668,A,X,0.1
-29.02704,-26.074451,A,X,0.1
-29.144577,-26.079992,A,X,0.1
-29.171667,-26.08606,A,X,0.1
-29.258736,-26.09046,A,X,0.1
-29.262018,-26.095831,A,X,0.1
-29.308178,-26.099272,A,X,0.1
-29.374058,-26.104914,A,X,0.1
-29.452469,-26.109739,A,X,0.1
-29.452415,-26.114779,A,X,0.1
-29.577822,-26.120262,A,X,0.1
-29.597103,-26.125927,A,X,0.1
-29.680998,-26.130116,A,X,0.1
-29.688707,-26.134295,A,X,0.1
-29.788822,-26.14011,A,X,0.1
-29.817623,-26.145653,A,X,0.1
-29.896875,-26.150099,A,X,0.1
-29.947445,-26.154076,A,X,0.1
-30.039135,-26.160051,A,X,0.1
-30.119766,-26.165026,A,X,0.1
-30.19157,-26.170284,A,X,0.1
-30.26462,-26.175123,A,X,0.1
-30.34169,-26.180361,A,X,0.1
-30.45013,-26.183128,A,X,0.1
-30.508095,-26.188803,A,X,0.1
-30.579479,-26.194613,A,X,0.1
-30.649265,-26.200853,A,X,0.1
-30.768532,-26.205149,A,X,0.1
-30.855835,-26.20961,A,X,0.1
-30.940359,-26.213835,A,X,0.1
-31.018438,-26.220552,A,X,0.1
-31.075039,-26.223686,A,X,0.1
-31.19425,-26.227451,A,X,0.1
-31.231792,-26.235264,A,X,0.1
-31.3617,-26.23991,A,X,0.1
-31.395622,-26.245018,A,X,0.1
-31.517647,-26.250767,A,X,0.1
-31.554237,-26.253986,A,X,0.1
-31.658224,-26.259987,A,X,0.1
-31.689943,-26.265013,A,X,0.1
-31.812563,-26.2689,A,X,0.1
-31.844309,-26.274271,A,X,0.1
-31.934446,-26.279524,A,X,0.1
-31.988737,-26.284798,A,X,0.1
-32.105522,-26.289007,A,X,0.1
-32.136425,-26.294645,A,X,0.1
-32.19392,-26.300306,A,X,0.1
-32.25824,-26.302794,A,X,0.1
-32.371002,-26.308432,A,X,0.1
-32.406174,-26.31389,A,X,0.1
-32.452866,-26.320402,A,X,0.1
-32.539337,-26.324112,A,X,0.1
-32.594372,-26.330658,A,X,0.1
-32.642132,-26.334408,A,X,0.1
-32.745876,-26.340153,A,X,0.1
-32.78466,-26.344112,A,X,0.1
-32.881336,-26.349634,A,X,0.1
-32.904034,-26.354673,A,X,0.1
-32.992691,-26.359457,A,X,0.1
-33.039379,-26.365093,A,X,0.1
-33.15184,-26.37048,A,X,0.1
-33.170208,-26.374485,A,X,0.1
-33.216049,-26.379213,A,X,0.1
-33.312561,-26.384661,A,X,0.1
-33.40419,-26.390718,A,X,0.1
-33.45385,-26.394047,A,X,0.1
-33.503902,-26.397881,A,X,0.1
-33.587002,-26.405703,A,X,0.1
-33.66021,-26.409475,A,X,0.1
-33.676598,-26.413776,A,X,0.1
-33.773388,-26.419788,A,X,0.1
-33.817795,-26.42374,A,X,0.1
-33.927231,-26.427952,A,X,0.1
-33.948063,-26.434404,A,X,0.1
-34.059906,-26.438322,A,X,0.1
-34.09671,-26.444304,A,X,0.1
-34.160786,-26.449297,A,X,0.1
-34.200794,-26.45406,A,X,0.1
-34.260139,-26.458488,A,X,0.1
-34.343399,-26.465118,A,X,0.1
-34.392918,-26.467529,A,X,0.1
-34.403805,-26.474575,A,X,0.1
-34.512226,-26.479576,A,X,0.1
-34.540203,-26.483513,A,X,0.1
-34.604004,-26.489094,A,X,0.1
-34.66695,-26.495386,A,X,0.1
-34.704395,-26.499352,A,X,0.1
-34.726963,-26.504337,A,X,0.1
-34.825222,-26.508751,A,X,0.1
-34.850735,-26.514009,A,X,0.1
-34.869678,-26.518311,A,X,0.1
-34.972694,-26.52475,A,X,0.1
-34.992153,-26.530376,A,X,0.1
-34.995911,-26.535238,A,X,0.1
-35.05518,-26.539492,A,X,0.1
-35.105408,-26.544678,A,X,0.1
-35.143127,-26.55007,A,X,0.1
-35.167606,-26.555218,A,X,0.1
-35.190548,-26.558367,A,X,0.1
-35.253582,-26.565332,A,X,0.1
-35.282887,-26.570408,A,X,0.1
-35.261978,-26.572781,A,X,0.1
-35.300686,-26.579817,A,X,0.1
-35.346581,-26.584627,A,X,0.1
-35.372334,-26.590021,A,X,0.1
-35.406548,-26.594477,A,X,0.1
-35.418461,-26.599833,A,X,0.1
-35.432301,-26.605595,A,X,0.1
-35.456657,-26.608658,A,X,0.1
-35.444912,-26.614378,A,X,0.1
-35.45509,-26.618736,A,X,0.1
-35.462498,-26.625111,A,X,0.1
-35.474514,-26.630039,A,X,0.1
-35.489948,-26.636044,A,X,0.1
-35.559433,-26.638166,A,X,0.1
-35.568005,-26.642887,A,X,0.1
-35.589062,-26.64908,A,X,0.1
-35.531963,-26.656029,A,X,0.1
-35.515167,-26.661152,A,X,0.1
-35.457561,-26.66477,A,X,0.1
-35.467411,-26.668581,A,X,0.1
-35.455891,-26.674973,A,X,0.1
-35.445957,-26.678144,A,X,0.1
-35.447201,-26.684935,A,X,0.1
-35.405125,-26.689289,A,X,0.1
-35.392879,-26.693384,A,X,0.1
-35.367325,-26.699203,A,X,0.1
-35.331039,-26.705208,A,X,0.1
-35.360668,-26.709692,A,X,0.1
-35.284782,-26.713526,A,X,0.1
-35.273342,-26.719481,A,X,0.1
-35.228245,-26.723551,A,X,0.1
-35.172546,-26.730251,A,X,0.1
-35.148727,-26.734726,A,X,0.1
-35.113689,-26.73893,A,X,0.1
-35.107613,-26.744797,A,X,0.1
-35.062664,-26.751871,A,X,0.1
-34.983944,-26.755018,A,X,0.1
-34.943279,-26.759956,A,X,0.1
-34.944935,-26.766628,A,X,0.1
-34.865604,-26.769958,A,X,0.1
-34.844231,-26.775135,A,X,0.1
-34.806248,-26.778955,A,X,0.1
-34.754139,-26.785238,A,X,0.1
-34.688011,-26.789433,A,X,0.1
-34.652523,-26.794628,A,X,0.1
-34.565601,-26.800133,A,X,0.1
-34.567352,-26.805691,A,X,0.1
-34.5411,-26.809847,A,X,0.1
-34.511845,-26.814922,A,X,0.1
-34.460697,-26.818447,A,X,0.1
-34.401756,-26.826439,A,X,0.1
-34.37455,-26.828978,A,X,0.1
-34.325912,-26.835344,A,X,0.1
-34.274616,-26.840086,A,X,0.1
-34.244881,-26.845694,A,X,0.1
-34.174015,-26.851076,A,X,0.1
-34.130272,-26.855127,A,X,0.1
-34.091709,-26.859861,A,X,0.1
-34.077686,-26.865282,A,X,0.1
-33.951408,-26.870974,A,X,0.1
-30.512028,-26.885313,A,X,0.1
-30.337162,-26.881929,A,X,0.1
-30.549828,-26.884222,A,X,0.1
-30.856974,-26.889288,A,X,0.1
-31.093033,-26.895941,A,X,0.1
-31.231058,-26.899801,A,X,0.1
-31.386374,-26.905653,A,X,0.1
-31.495497,-26.911512,A,X,0.1
-31.540627,-26.915884,A,X,0.1
-31.539557,-26.922949,A,X,0.1
-31.560677,-26.927004,A,X,0.1
-31.584845,-26.932558,A,X,0.1
-31.647196,-26.935106,A,X,0.1
-31.565508,-26.940924,A,X,0.1
-31.554743,-26.945475,A,X,0.1
-31.537302,-26.951765,A,X,0.1
-31.485239,-26.955847,A,X,0.1
-31.428322,-26.962526,A,X,0.1
-31.425436,-26.965441,A,X,0.1
-31.393116,-26.970655,A,X,0.1
-31.415808,-26.97436,A,X,0.1
-31.388817,-26.980185,A,X,0.1
-31.433764,-26.985918,A,X,0.1
-31.398735,-26.990812,A,X,0.1
-31.394541,-26.99473,A,X,0.1
-31.407198,-27.002581,A,X,0.1
-31.418421,-27.006186,A,X,0.1
-31.439409,-27.010817,A,X,0.1
-31.485657,-27.015844,A,X,0.1
-31.508471,-27.020323,A,X,0.1
-31.554136,-27.0259,A,X,0.1
-31.592169,-27.030779,A,X,0.1
-31.645258,-27.034773,A,X,0.1
-31.674402,-27.041243,A,X,0.1
-31.733156,-27.04595,A,X,0.1
-31.774408,-27.050016,A,X,0.1
-31.84128,-27.054712,A,X,0.1
-31.871069,-27.060633,A,X,0.1
-31.988123,-27.065538,A,X,0.1
-31.992723,-27.069853,A,X,0.1
-32.069225,-27.075312,A,X,0.1
-32.103836,-27.079683,A,X,0.1
-32.162533,-27.087049,A,X,0.1
-32.188488,-27.090982,A,X,0.1
-32.243641,-27.095667,A,X,0.1
-32.286674,-27.100386,A,X,0.1
-32.311859,-27.103994,A,X,0.1
-32.318043,-27.110319,A,X,0.1
-32.381416,-27.114874,A,X,0.1
-32.417259,-27.121275,A,X,0.1
-32.46175,-27.124754,A,X,0.1
-32.48597,-27.130957,A,X,0.1
-32.52626,-27.137442,A,X,0.1
-32.516361,-27.139353,A,X,0.1
-32.60231,-27.144373,A,X,0.1
-32.59943,-27.152502,A,X,0.1
-32.620735,-27.15613,A,X,0.1
-32.627163,-27.159159,A,X,0.1
-32.727058,-27.163881,A,X,0.1
-32.737919,-27.172285,A,X,0.1
-32.73933,-27.175108,A,X,0.1
-32.747169,-27.180384,A,X,0.1
-32.753525,-27.185152,A,X,0.1
-32.769047,-27.190859,A,X,0.1
-32.837753,-27.196329,A,X,0.1
-32.842087,-27.198492,A,X,0.1
-32.897907,-27.204721,A,X,0.1
-32.88488,-27.210772,A,X,0.1
-32.889359,-27.214121,A,X,0.1
-32.889107,-27.220407,A,X,0.1
-32.941433,-27.224962,A,X,0.1
-32.921593,-27.230112,A,X,0.1
-32.99485,-27.235121,A,X,0.1
-32.989544,-27.23921,A,X,0.1
-33.050648,-27.247061,A,X,0.1
-33.030315,-27.250376,A,X,0.1
-33.031963,-27.256426,A,X,0.1
-33.032654,-27.261816,A,X,0.1
-33.061363,-27.265337,A,X,0.1
-33.043781,-27.269438,A,X,0.1
-33.083492,-27.27453,A,X,0.1
-33.072979,-27.279978,A,X,0.1
-33.15062,-27.285688,A,X,0.1
-33.050682,-27.290068,A,X,0.1
-33.103004,-27.294744,A,X,0.1
-33.083344,-27.298841,A,X,0.1
-33.17086,-27.305475,A,X,0.1
-33.150837,-27.31032,A,X,0.1
-33.119263,-27.315134,A,X,0.1
-33.093712,-27.320375,A,X,0.1
-33.148689,-27.327024,A,X,0.1
-33.064598,-27.331644,A,X,0.1
-33.05785,-27.335115,A,X,0.1
-32.96344,-27.33856,A,X,0.1
-32.856121,-27.345823,A,X,0.1
-32.781517,-27.349527,A,X,0.1
-32.784664,-27.356714,A,X,0.1
-32.590481,-27.359327,A,X,0.1
-32.503319,-27.365351,A,X,0.1
-32.443432,-27.369535,A,X,0.1
-32.442703,-27.375086,A,X,0.1
-32.364826,-27.380301,A,X,0.1
-32.185612,-27.386805,A,X,0.1
-31.99061,-27.391672,A,X,0.1
-31.92037,-27.394602,A,X,0.1
-31.843626,-27.402193,A,X,0.1
-29.454615,-27.4195,A,X,0.1
-29.214861,-27.410639,A,X,0.1
-29.472897,-27.414511,A,X,0.1
-29.701511,-27.421137,A,X,0.1
-29.888214,-27.425447,A,X,0.1
-29.983616,-27.430185,A,X,0.1
-30.132929,-27.434904,A,X,0.1
-30.169397,-27.439939,A,X,0.1
-30.258041,-27.44552,A,X,0.1
-30.316936,-27.450674,A,X,0.1
-30.342821,-27.455359,A,X,0.1
-30.370762,-27.460115,A,X,0.1
-30.464867,-27.464357,A,X,0.1
-30.40448,-27.470919,A,X,0.1
-30.412699,-27.475206,A,X,0.1
-30.440111,-27.479589,A,X,0.1
-30.497007,-27.485491,A,X,0.1
-30.514141,-27.490602,A,X,0.1
-30.606226,-27.494005,A,X,0.1
-30.624781,-27.500696,A,X,0.1
-30.702837,-27.505373,A,X,0.1
-30.745041,-27.508142,A,X,0.1
-30.798553,-27.515657,A,X,0.1
-30.803589,-27.521151,A,X,0.1
-30.907225,-27.5273,A,X,0.1
-30.928995,-27.530489,A,X,0.1
-30.997366,-27.537531,A,X,0.1
-30.991884,-27.540071,A,X,0.1
-31.095455,-27.545053,A,X,0.1
-31.144997,-27.551443,A,X,0.1
-31.216341,-27.556997,A,X,0.1
-31.234663,-27.561033,A,X,0.1
-31.261732,-27.565939,A,X,0.1
-31.334084,-27.569822,A,X,0.1
-31.37817,-27.574682,A,X,0.1
-31.403589,-27.580137,A,X,0.1
-31.444342,-27.585798,A,X,0.1
-31.469366,-27.589727,A,X,0.1
-31.543758,-27.594168,A,X,0.1
-31.551756,-27.600622,A,X,0.1
-31.604757,-27.606077,A,X,0.1
-31.63825,-27.612844,A,X,0.1
-31.673277,-27.615622,A,X,0.1
-31.691847,-27.620413,A,X,0.1
-31.69607,-27.627768,A,X,0.1
-31.710546,-27.630915,A,X,0.1
-31.76956,-27.634531,A,X,0.1
-31.804197,-27.639853,A,X,0.1
-31.850271,-27.646383,A,X,0.1
-31.874384,-27.650736,A,X,0.1
-31.933249,-27.656153,A,X,0.1
-31.961004,-27.658594,A,X,0.1
-32.001274,-27.664457,A,X,0.1
-32.068436,-27.671377,A,X,0.1
-32.128006,-27.674948,A,X,0.1
-32.150341,-27.679571,A,X,0.1
-32.266644,-27.68656,A,X,0.1
-32.287842,-27.690699,A,X,0.1
-32.32864,-27.696596,A,X,0.1
-32.380558,-27.700483,A,X,0.1
-32.452759,-27.704126,A,X,0.1
-32.536922,-27.710222,A,X,0.1
-32.578381,-27.715525,A,X,0.1
-32.591953,-27.719091,A,X,0.1
-32.721893,-27.725103,A,X,0.1
-32.796551,-27.730375,A,X,0.1
-32.854469,-27.735834,A,X,0.1
-32.89399,-27.739626,A,X,0.1
-33.001049,-27.744928,A,X,0.1
-33.046902,-27.750711,A,X,0.1
-33.121655,-27.755583,A,X,0.1
-33.200508,-27.760176,A,X,0.1
-33.295925,-27.764769,A,X,0.1
-33.350803,-27.770067,A,X,0.1
-33.455162,-27.775068,A,X,0.1
-33.48558,-27.779531,A,X,0.1
-33.522224,-27.783293,A,X,0.1
-33.6511,-27.790598,A,X,0.1
-33.674873,-27.794416,A,X,0.1
-33.789902,-27.800253,A,X,0.1
-33.822529,-27.804468,A,X,0.1
-33.919971,-27.809824,A,X,0.1
-33.956337,-27.814169,A,X,0.1
-34.019081,-27.819662,A,X,0.1
-34.108696,-27.82622,A,X,0.1
-34.190907,-27.829222,A,X,0.1
-34.245842,-27.833918,A,X,0.1
-34.328911,-27.840193,A,X,0.1
-34.373699,-27.845243,A,X,0.1
-34.431171,-27.850237,A,X,0.1
-34.49823,-27.857141,A,X,0.1
-34.519379,-27.859285,A,X,0.1
-34.550331,-27.863905,A,X,0.1
-34.661549,-27.867983,A,X,0.1
-34.707546,-27.874884,A,X,0.1
-34.750145,-27.879572,A,X,0.1
-34.836102,-27.884317,A,X,0.1
-34.87627,-27.888926,A,X,0.1
-34.882858,-27.895044,A,X,0.1
-34.938671,-27.89916,A,X,0.1
-35.005093,-27.906092,A,X,0.1
-35.067207,-27.909468,A,X,0.1
-35.093075,-27.915434,A,X,0.1
-35.141838,-27.917719,A,X,0.1
-35.176975,-27.923189,A,X,0.1
-35.276405,-27.930094,A,X,0.1
-35.267887,-27.935297,A,X,0.1
-35.303371,-27.938871,A,X,0.1
-35.330585,-27.944475,A,X,0.1
-35.391319,-27.948538,A,X,0.1
-35.438133,-27.953142,A,X,0.1
-35.451756,-27.960428,A,X,0.1
-35.488518,-27.963648,A,X,0.1
-35.565086,-27.969618,A,X,0.1
-35.572998,-27.973597,A,X,0.1
-35.59182,-27.9783,A,X,0.1
-35.667171,-27.984377,A,X,0.1
-35.714207,-27.990122,A,X,0.1
-35.744843,-27.996492,A,X,0.1
-35.771919,-28.000029,A,X,0.1
-35.784405,-28.004904,A,X,0.1
-35.833351,-28.011583,A,X,0.1
-35.806393,-28.014841,A,X,0.1
-35.888462,-28.019304,A,X,0.1
-35.897369,-28.026869,A,X,0.1
-35.963062,-28.030375,A,X,0.1
-35.955463,-28.033373,A,X,0.1
-35.996078,-28.039694,A,X,0.1
-36.045612,-28.043951,A,X,0.1
-36.08746,-28.048834,A,X,0.1
-36.077217,-28.054632,A,X,0.1
-36.131386,-28.060377,A,X,0.1
-36.16951,-28.064398,A,X,0.1
-36.192745,-28.070753,A,X,0.1
-36.193653,-28.073832,A,X,0.1
-36.201256,-28.078859,A,X,0.1
-36.227757,-28.08383,A,X,0.1
-36.293377,-28.089617,A,X,0.1
-36.308067,-28.094923,A,X,0.1
-36.328014,-28.098166,A,X,0.1
-36.349651,-28.10375,A,X,0.1
-36.393269,-28.111219,A,X,0.1
-36.36174,-28.113489,A,X,0.1
-36.462772,-28.120695,A,X,0.1
-36.462341,-28.123793,A,X,0.1
-36.500767,-28.129602,A,X,0.1
-36.492828,-28.134439,A,X,0.1
-36.545094,-28.140791,A,X,0.1
-36.544331,-28.145941,A,X,0.1
-36.611118,-28.150492,A,X,0.1
-36.634739,-28.153559,A,X,0.1
-36.665958,-28.160398,A,X,0.1
-36.707775,-28.166189,A,X,0.1
-36.748524,-28.168489,A,X,0.1
-36.770138,-28.175577,A,X,0.1
-36.79427,-28.179976,A,X,0.1
-36.795147,-28.18416,A,X,0.1
-36.888634,-28.190912,A,X,0.1
-36.905437,-28.195833,A,X,0.1
-36.939434,-28.200216,A,X,0.1
-36.948112,-28.204412,A,X,0.1
