,Force,Displacement,Design,Direction,Displacement Rate
40183,-11.037163,-33.002663,B,Y,1.8
40184,-11.065993,-33.000874,B,Y,1.8
40185,-11.042958,-33.001087,B,Y,1.8
40186,-11.066704,-33.001347,B,Y,1.8
40187,-11.036466,-33.000767,B,Y,1.8
40188,-11.068996,-33.002319,B,Y,1.8
40189,-11.049512,-33.002113,B,Y,1.8
40190,-11.068619,-33.003185,B,Y,1.8
40191,-11.043648,-33.00227,B,Y,1.8
40192,-11.061418,-33.00148,B,Y,1.8
40193,-11.03742,-33.002686,B,Y,1.8
40194,-11.056681,-33.000965,B,Y,1.8
40195,-11.022944,-33.002071,B,Y,1.8
40196,-11.06839,-33.001976,B,Y,1.8
40197,-11.037122,-33.002361,B,Y,1.8
40198,-11.065663,-33.002506,B,Y,1.8
40199,-11.036586,-33.001221,B,Y,1.8
40200,-11.06059,-33.002644,B,Y,1.8
40201,-11.029325,-33.001942,B,Y,1.8
40202,-11.059978,-33.000393,B,Y,1.8
40203,-11.021361,-33.002895,B,Y,1.8
40204,-11.058161,-32.999611,B,Y,1.8
40205,-11.031508,-33.002506,B,Y,1.8
40206,-11.065919,-33.001183,B,Y,1.8
40207,-11.029128,-33.003124,B,Y,1.8
40208,-11.063579,-33.001347,B,Y,1.8
40209,-11.040579,-33.00156,B,Y,1.8
40210,-11.067593,-33.001495,B,Y,1.8
40211,-11.019572,-33.001114,B,Y,1.8
40212,-11.063844,-33.002399,B,Y,1.8
40213,-11.03922,-33.001152,B,Y,1.8
40214,-11.066789,-33.00275,B,Y,1.8
40215,-11.038748,-33.001381,B,Y,1.8
40216,-11.068994,-33.001938,B,Y,1.8
40217,-11.038469,-33.003178,B,Y,1.8
40218,-11.064702,-33.00111,B,Y,1.8
40219,-11.045714,-33.001541,B,Y,1.8
40220,-11.066043,-33.002438,B,Y,1.8
40221,-11.017868,-33.002079,B,Y,1.8
40222,-11.065269,-33.001537,B,Y,1.8
40223,-11.039086,-33.001736,B,Y,1.8
40224,-11.059553,-33.002617,B,Y,1.8
40225,-11.025875,-33.001461,B,Y,1.8
40226,-11.06027,-33.002625,B,Y,1.8
40227,-11.011926,-33.002392,B,Y,1.8
40228,-11.043686,-33.002506,B,Y,1.8
40229,-11.010488,-33.002277,B,Y,1.8
40230,-11.046056,-33.002018,B,Y,1.8
40231,-11.004432,-33.001877,B,Y,1.8
40232,-11.048167,-33.002487,B,Y,1.8
40233,-11.010155,-33.001987,B,Y,1.8
40234,-11.045729,-33.000515,B,Y,1.8
40235,-10.999715,-33.001213,B,Y,1.8
40236,-11.051439,-33.001202,B,Y,1.8
40237,-11.010241,-33.000671,B,Y,1.8
40238,-11.050825,-33.00145,B,Y,1.8
40239,-11.018502,-33.00127,B,Y,1.8
40240,-11.03935,-33.001743,B,Y,1.8
40241,-11.007299,-33.000866,B,Y,1.8
40242,-11.039247,-33.000603,B,Y,1.8
40243,-11.009843,-33.001266,B,Y,1.8
40244,-11.032418,-32.99971,B,Y,1.8
40245,-11.022302,-33.000305,B,Y,1.8
40246,-11.046595,-33.000286,B,Y,1.8
40247,-11.021358,-33.001678,B,Y,1.8
40248,-11.036428,-33.001434,B,Y,1.8
40249,-11.0123,-33.002308,B,Y,1.8
40250,-11.046785,-33.001278,B,Y,1.8
40251,-11.015616,-33.000942,B,Y,1.8
40252,-11.052478,-33.001114,B,Y,1.8
40253,-11.014888,-33.002632,B,Y,1.8
40254,-11.057076,-33.002365,B,Y,1.8
40255,-11.012362,-33.001247,B,Y,1.8
40256,-11.048173,-33.00177,B,Y,1.8
40257,-11.008741,-33.00098,B,Y,1.8
40258,-11.05153,-33.002075,B,Y,1.8
40259,-11.007561,-33.000721,B,Y,1.8
40260,-11.049122,-33.002396,B,Y,1.8
40261,-11.018666,-33.000221,B,Y,1.8
40262,-11.046184,-33.001171,B,Y,1.8
40263,-11.024735,-33.000828,B,Y,1.8
40264,-11.059504,-33.001881,B,Y,1.8
40265,-11.032145,-33.001423,B,Y,1.8
40266,-11.063265,-33.002308,B,Y,1.8
40267,-11.016751,-33.001202,B,Y,1.8
40268,-11.052119,-33.000671,B,Y,1.8
40269,-11.019247,-33.001328,B,Y,1.8
40270,-11.06321,-33.000629,B,Y,1.8
40271,-11.024585,-33.001099,B,Y,1.8
40272,-11.07109,-33.001526,B,Y,1.8
40273,-11.025626,-33.002075,B,Y,1.8
40274,-11.059694,-32.999969,B,Y,1.8
40275,-11.027691,-33.002563,B,Y,1.8
40276,-11.05429,-33.001015,B,Y,1.8
40277,-11.024446,-33.001797,B,Y,1.8
40278,-11.047365,-33.001659,B,Y,1.8
40279,-11.025095,-33.000443,B,Y,1.8
40280,-11.057295,-33.001556,B,Y,1.8
40281,-11.026332,-33.00193,B,Y,1.8
40282,-11.044568,-33.001698,B,Y,1.8
40283,-11.00281,-33.000725,B,Y,1.8
40284,-11.055814,-33.001823,B,Y,1.8
40285,-11.012976,-33.00174,B,Y,1.8
40286,-11.048941,-33.000286,B,Y,1.8
40287,-11.015532,-33.002789,B,Y,1.8
40288,-11.044139,-33.001167,B,Y,1.8
40289,-11.014279,-33.000381,B,Y,1.8
40290,-11.042384,-33.001926,B,Y,1.8
40291,-11.002179,-33.000618,B,Y,1.8
40292,-11.035323,-33.001793,B,Y,1.8
40293,-11.019918,-33.001087,B,Y,1.8
40294,-11.036399,-33.000866,B,Y,1.8
40295,-11.004387,-33.001141,B,Y,1.8
40296,-11.057299,-33.002796,B,Y,1.8
40297,-11.016809,-33.001915,B,Y,1.8
40298,-11.054482,-33.002171,B,Y,1.8
40299,-11.000899,-33.002869,B,Y,1.8
40300,-11.037608,-33.000248,B,Y,1.8
40301,-11.008364,-33.001766,B,Y,1.8
40302,-11.04931,-33.002014,B,Y,1.8
40303,-10.992164,-33.001156,B,Y,1.8
40304,-11.026879,-33.001713,B,Y,1.8
40305,-11.00139,-32.999069,B,Y,1.8
40306,-11.049766,-33.001556,B,Y,1.8
40307,-11.001441,-33.000004,B,Y,1.8
40308,-11.027982,-33.001896,B,Y,1.8
40309,-11.014529,-33.002281,B,Y,1.8
40310,-11.02929,-32.999905,B,Y,1.8
40311,-11.003722,-33.000301,B,Y,1.8
40312,-11.042261,-33.001972,B,Y,1.8
40313,-11.001863,-33.001759,B,Y,1.8
40314,-11.049826,-33.001392,B,Y,1.8
40315,-10.986108,-33.00135,B,Y,1.8
40316,-11.04201,-33.001144,B,Y,1.8
40317,-10.984005,-33.000561,B,Y,1.8
40318,-11.033807,-33.000679,B,Y,1.8
40319,-10.99382,-33.000679,B,Y,1.8
40320,-11.026463,-33.001621,B,Y,1.8
40321,-10.995634,-33.001522,B,Y,1.8
40322,-11.03482,-33.002335,B,Y,1.8
40323,-10.989535,-33.000252,B,Y,1.8
40324,-11.03371,-33.000832,B,Y,1.8
40325,-10.981699,-32.999855,B,Y,1.8
40326,-11.042084,-33.00098,B,Y,1.8
40327,-11.001911,-33.000408,B,Y,1.8
40328,-11.039635,-33.000729,B,Y,1.8
40329,-11.002823,-33.000195,B,Y,1.8
40330,-11.029138,-33.001228,B,Y,1.8
40331,-11.007151,-33.001205,B,Y,1.8
40332,-11.032938,-33.002319,B,Y,1.8
40333,-10.988918,-33.001644,B,Y,1.8
40334,-11.031458,-33.000706,B,Y,1.8
40335,-11.004626,-33.000439,B,Y,1.8
40336,-11.038161,-33.000378,B,Y,1.8
40337,-10.992359,-33.002979,B,Y,1.8
40338,-11.033375,-33.000584,B,Y,1.8
40339,-11.009647,-33.001858,B,Y,1.8
40340,-11.034997,-33.002735,B,Y,1.8
40341,-10.997421,-33.000889,B,Y,1.8
40342,-11.03902,-33.00021,B,Y,1.8
40343,-10.997317,-33.001682,B,Y,1.8
40344,-11.039559,-33.000244,B,Y,1.8
40345,-10.973736,-33.000748,B,Y,1.8
40346,-11.041588,-33.001778,B,Y,1.8
40347,-10.997082,-33.000908,B,Y,1.8
40348,-11.04145,-33.001217,B,Y,1.8
40349,-10.996327,-33.001034,B,Y,1.8
40350,-11.03581,-33.000416,B,Y,1.8
40351,-11.001161,-33.000076,B,Y,1.8
40352,-11.046511,-33.001167,B,Y,1.8
40353,-11.018023,-32.99971,B,Y,1.8
40354,-11.03986,-33.000591,B,Y,1.8
40355,-11.000347,-33.000668,B,Y,1.8
40356,-11.045183,-33.000603,B,Y,1.8
40357,-10.999802,-33.001984,B,Y,1.8
40358,-11.040639,-33.002926,B,Y,1.8
40359,-11.011266,-33.000614,B,Y,1.8
40360,-11.032775,-33.002762,B,Y,1.8
40361,-10.991913,-33.000542,B,Y,1.8
40362,-11.036587,-33.001324,B,Y,1.8
40363,-11.002234,-33.00238,B,Y,1.8
40364,-11.023723,-33.001217,B,Y,1.8
40365,-11.004422,-33.001331,B,Y,1.8
40366,-11.032785,-33.000252,B,Y,1.8
40367,-10.992816,-33.000397,B,Y,1.8
40368,-11.037673,-33.001091,B,Y,1.8
40369,-10.994926,-33.001556,B,Y,1.8
40370,-11.041104,-33.000019,B,Y,1.8
40371,-10.994716,-32.999207,B,Y,1.8
40372,-11.026445,-33.000587,B,Y,1.8
40373,-10.992046,-33.000816,B,Y,1.8
40374,-11.023195,-33.001549,B,Y,1.8
40375,-10.999905,-33.000214,B,Y,1.8
40376,-11.044217,-33.001118,B,Y,1.8
40377,-11.014768,-32.999973,B,Y,1.8
40378,-11.0258,-33.000702,B,Y,1.8
40379,-11.023162,-33.001404,B,Y,1.8
40380,-11.030263,-33.001308,B,Y,1.8
40381,-10.980841,-33.000549,B,Y,1.8
40382,-11.040277,-33.002094,B,Y,1.8
40383,-11.014328,-33.000393,B,Y,1.8
40384,-11.033957,-33.000793,B,Y,1.8
40385,-11.007109,-33.00172,B,Y,1.8
40386,-11.032395,-33.000881,B,Y,1.8
40387,-11.000613,-33.000782,B,Y,1.8
40388,-11.032188,-33.001312,B,Y,1.8
40389,-11.014706,-33.000366,B,Y,1.8
40390,-11.037346,-33.000275,B,Y,1.8
40391,-10.996377,-33.000347,B,Y,1.8
40392,-11.035649,-32.999695,B,Y,1.8
40393,-11.01007,-33.000553,B,Y,1.8
40394,-11.04212,-33.000256,B,Y,1.8
40395,-11.014183,-33.000317,B,Y,1.8
40396,-11.051671,-33.000587,B,Y,1.8
40397,-10.997479,-33.000984,B,Y,1.8
40398,-11.049359,-32.99942,B,Y,1.8
40399,-11.015569,-33.001072,B,Y,1.8
40400,-11.054136,-33.000267,B,Y,1.8
40401,-11.028082,-33.000626,B,Y,1.8
40402,-11.047482,-33.002907,B,Y,1.8
40403,-11.01752,-33.001392,B,Y,1.8
40404,-11.039012,-33.002716,B,Y,1.8
40405,-11.02273,-33.001976,B,Y,1.8
40406,-11.050038,-33.001453,B,Y,1.8
40407,-10.997482,-33.000969,B,Y,1.8
40408,-11.046583,-33.001213,B,Y,1.8
40409,-11.007115,-33.001793,B,Y,1.8
40410,-11.035105,-33.002251,B,Y,1.8
40411,-11.022751,-33.000698,B,Y,1.8
40412,-11.039875,-33.001404,B,Y,1.8
40413,-11.006233,-33.000671,B,Y,1.8
40414,-11.04582,-33.000526,B,Y,1.8
40415,-10.996821,-33.001442,B,Y,1.8
40416,-11.035256,-33.000164,B,Y,1.8
40417,-11.020802,-33.002163,B,Y,1.8
40418,-11.038054,-33.00172,B,Y,1.8
40419,-11.009908,-33.001781,B,Y,1.8
40420,-11.038272,-33.002274,B,Y,1.8
40421,-11.001639,-33.000454,B,Y,1.8
40422,-11.040033,-33.001877,B,Y,1.8
40423,-10.981053,-33.000797,B,Y,1.8
40424,-11.023927,-33.000847,B,Y,1.8
40425,-11.009377,-33.001247,B,Y,1.8
40426,-11.042138,-33.000713,B,Y,1.8
40427,-11.008322,-33.001232,B,Y,1.8
40428,-11.036078,-33.000534,B,Y,1.8
40429,-11.014401,-33.001488,B,Y,1.8
40430,-11.041743,-33.001175,B,Y,1.8
40431,-11.003264,-33.000027,B,Y,1.8
40432,-11.043516,-33.00251,B,Y,1.8
40433,-11.002581,-33.001743,B,Y,1.8
40434,-11.040249,-33.000252,B,Y,1.8
40435,-11.011362,-33.00145,B,Y,1.8
40436,-11.047997,-33.002113,B,Y,1.8
40437,-11.01301,-33.001789,B,Y,1.8
40438,-11.028976,-33.002438,B,Y,1.8
40439,-11.005967,-33.000011,B,Y,1.8
40440,-11.023837,-33.000942,B,Y,1.8
40441,-11.010088,-33.001209,B,Y,1.8
40442,-11.037046,-33.000072,B,Y,1.8
40443,-11.004549,-33.000336,B,Y,1.8
40444,-11.042905,-33.001625,B,Y,1.8
40445,-11.008987,-33.000946,B,Y,1.8
40446,-11.036847,-33.000782,B,Y,1.8
40447,-11.002116,-33.00058,B,Y,1.8
40448,-11.036604,-33.000809,B,Y,1.8
40449,-10.993264,-33.001736,B,Y,1.8
40450,-11.044031,-33.001747,B,Y,1.8
40451,-11.008419,-33.000237,B,Y,1.8
40452,-11.0274,-33.001221,B,Y,1.8
40453,-11.003349,-33.000557,B,Y,1.8
40454,-11.031487,-33.00037,B,Y,1.8
40455,-11.014889,-33.000309,B,Y,1.8
40456,-11.044404,-33.001469,B,Y,1.8
40457,-11.00239,-33.00024,B,Y,1.8
40458,-11.03616,-33.000984,B,Y,1.8
40459,-11.000371,-33.001163,B,Y,1.8
40460,-11.047129,-32.999939,B,Y,1.8
40461,-10.994477,-33.001976,B,Y,1.8
40462,-11.043107,-33.001095,B,Y,1.8
40463,-10.998124,-33.001633,B,Y,1.8
40464,-11.034306,-33.00182,B,Y,1.8
40465,-11.011272,-33.00124,B,Y,1.8
40466,-11.035711,-33.000698,B,Y,1.8
40467,-10.998528,-33.001717,B,Y,1.8
40468,-11.036237,-33.000362,B,Y,1.8
40469,-10.990857,-33.001606,B,Y,1.8
40470,-11.040487,-33.001884,B,Y,1.8
40471,-10.989762,-33.001743,B,Y,1.8
40472,-11.029331,-33.00005,B,Y,1.8
40473,-10.997584,-33.00275,B,Y,1.8
40474,-11.024379,-33.000118,B,Y,1.8
40475,-10.992846,-33.001308,B,Y,1.8
40476,-11.028096,-33.000271,B,Y,1.8
40477,-10.989861,-33.001026,B,Y,1.8
40478,-11.025919,-33.002239,B,Y,1.8
40479,-10.990477,-33.000553,B,Y,1.8
40480,-11.037077,-33.001331,B,Y,1.8
40481,-10.99077,-32.999763,B,Y,1.8
40482,-11.029226,-33.000645,B,Y,1.8
40483,-10.987375,-33.00156,B,Y,1.8
40484,-11.037123,-33.00069,B,Y,1.8
40485,-11.000472,-33.000992,B,Y,1.8
40486,-11.03198,-33.000919,B,Y,1.8
40487,-10.997626,-33.000454,B,Y,1.8
40488,-11.032329,-33.000175,B,Y,1.8
40489,-11.010041,-33.00116,B,Y,1.8
40490,-11.038954,-33.001854,B,Y,1.8
40491,-11.005668,-33.002434,B,Y,1.8
40492,-11.034489,-33.002289,B,Y,1.8
40493,-11.000483,-32.998699,B,Y,1.8
40494,-11.023524,-33.000763,B,Y,1.8
40495,-10.994031,-33.000591,B,Y,1.8
40496,-11.036734,-33.001667,B,Y,1.8
40497,-11.003435,-32.999386,B,Y,1.8
40498,-11.036507,-33.000156,B,Y,1.8
40499,-10.999804,-33.000645,B,Y,1.8
40500,-11.025869,-32.999596,B,Y,1.8
40501,-11.006147,-33.000599,B,Y,1.8
40502,-11.027766,-33.001163,B,Y,1.8
40503,-11.009425,-32.999607,B,Y,1.8
40504,-11.028268,-33.001801,B,Y,1.8
40505,-11.001421,-33.000938,B,Y,1.8
40506,-11.029765,-33.000088,B,Y,1.8
40507,-10.995696,-33.001781,B,Y,1.8
40508,-11.034049,-33.001026,B,Y,1.8
40509,-10.999761,-33.001297,B,Y,1.8
40510,-11.036163,-33.001499,B,Y,1.8
40511,-11.009161,-33.000286,B,Y,1.8
40512,-11.027599,-33.001457,B,Y,1.8
40513,-11.006027,-33.000057,B,Y,1.8
40514,-11.036244,-33.001198,B,Y,1.8
40515,-11.011406,-33.000523,B,Y,1.8
40516,-11.020697,-33.000671,B,Y,1.8
40517,-11.006227,-33.000408,B,Y,1.8
40518,-11.021447,-33.00145,B,Y,1.8
40519,-10.984543,-33.000214,B,Y,1.8
40520,-11.034321,-33.001671,B,Y,1.8
40521,-10.993992,-33.000957,B,Y,1.8
40522,-11.038389,-33.000988,B,Y,1.8
40523,-11.015019,-32.999981,B,Y,1.8
40524,-11.030862,-33.001102,B,Y,1.8
40525,-11.009077,-33.00106,B,Y,1.8
40526,-11.035299,-32.999565,B,Y,1.8
40527,-11.00642,-33.001183,B,Y,1.8
40528,-11.028845,-33.000965,B,Y,1.8
40529,-10.99204,-33.000336,B,Y,1.8
40530,-11.015954,-33.000984,B,Y,1.8
40531,-11.008204,-33.000069,B,Y,1.8
40532,-11.030363,-33.000153,B,Y,1.8
40533,-10.999522,-33.001266,B,Y,1.8
40534,-11.032263,-33.000259,B,Y,1.8
40535,-10.9894,-32.999504,B,Y,1.8
40536,-11.024741,-33.001694,B,Y,1.8
40537,-11.000167,-33.000931,B,Y,1.8
40538,-11.029668,-33.001106,B,Y,1.8
40539,-10.987668,-33.001102,B,Y,1.8
40540,-11.021745,-33.001583,B,Y,1.8
40541,-10.992476,-33.000965,B,Y,1.8
40542,-11.015627,-33.001549,B,Y,1.8
40543,-10.979864,-33.000267,B,Y,1.8
40544,-11.010381,-32.99984,B,Y,1.8
40545,-10.992859,-32.999786,B,Y,1.8
40546,-11.009992,-33.000656,B,Y,1.8
40547,-10.99066,-33.001308,B,Y,1.8
40548,-11.01452,-33.001583,B,Y,1.8
40549,-10.98453,-33.000973,B,Y,1.8
40550,-11.015954,-32.999741,B,Y,1.8
40551,-10.990785,-33.001678,B,Y,1.8
40552,-11.00385,-32.999672,B,Y,1.8
40553,-10.987399,-33.001049,B,Y,1.8
40554,-11.01083,-33.002041,B,Y,1.8
40555,-10.994397,-33.000538,B,Y,1.8
40556,-11.006173,-32.999374,B,Y,1.8
40557,-10.98667,-33.000774,B,Y,1.8
40558,-11.000763,-32.999954,B,Y,1.8
40559,-10.978971,-32.999649,B,Y,1.8
40560,-11.013104,-33.000904,B,Y,1.8
40561,-10.973242,-33.000679,B,Y,1.8
40562,-11.001089,-32.999584,B,Y,1.8
40563,-10.98288,-33.001778,B,Y,1.8
40564,-11.00139,-33.000336,B,Y,1.8
40565,-10.976254,-33.001316,B,Y,1.8
40566,-10.994388,-33.000061,B,Y,1.8
40567,-10.990785,-33.000504,B,Y,1.8
40568,-10.991706,-32.999859,B,Y,1.8
40569,-10.987769,-33.000595,B,Y,1.8
40570,-10.991338,-33.001335,B,Y,1.8
40571,-10.972484,-33.001579,B,Y,1.8
40572,-11.001184,-33.000416,B,Y,1.8
40573,-10.969458,-32.999676,B,Y,1.8
40574,-11.008339,-33.000786,B,Y,1.8
40575,-10.96599,-33.000603,B,Y,1.8
40576,-11.004399,-33.000702,B,Y,1.8
40577,-10.983064,-33.001568,B,Y,1.8
40578,-11.015075,-32.999409,B,Y,1.8
40579,-10.975471,-33.000164,B,Y,1.8
40580,-10.999701,-33.002285,B,Y,1.8
40581,-10.981749,-33.001881,B,Y,1.8
40582,-10.993631,-32.999142,B,Y,1.8
40583,-10.977079,-33.00008,B,Y,1.8
40584,-10.992855,-33.000626,B,Y,1.8
40585,-10.976853,-32.999249,B,Y,1.8
40586,-10.997701,-33.000488,B,Y,1.8
40587,-10.971128,-33.001369,B,Y,1.8
40588,-11.009897,-33.00108,B,Y,1.8
40589,-10.97133,-32.998161,B,Y,1.8
40590,-10.997376,-33.001953,B,Y,1.8
40591,-10.963526,-33.00103,B,Y,1.8
40592,-11.002922,-33.001629,B,Y,1.8
40593,-10.963491,-32.999203,B,Y,1.8
40594,-10.996659,-33.000988,B,Y,1.8
40595,-10.964042,-33.000965,B,Y,1.8
40596,-10.985961,-32.999767,B,Y,1.8
40597,-10.953968,-33.001148,B,Y,1.8
40598,-11.003021,-33.00032,B,Y,1.8
40599,-10.964706,-33.001854,B,Y,1.8
40600,-10.985531,-32.999054,B,Y,1.8
40601,-10.951036,-33.000828,B,Y,1.8
40602,-10.988189,-32.999367,B,Y,1.8
40603,-10.96521,-33.000336,B,Y,1.8
40604,-10.978246,-32.999851,B,Y,1.8
40605,-10.962216,-32.998158,B,Y,1.8
40606,-10.980717,-32.999729,B,Y,1.8
40607,-10.967554,-33.001156,B,Y,1.8
40608,-10.989814,-33.000397,B,Y,1.8
40609,-10.959082,-32.998959,B,Y,1.8
40610,-10.990136,-33.000629,B,Y,1.8
40611,-10.959109,-32.998711,B,Y,1.8
40612,-10.993513,-33.000584,B,Y,1.8
40613,-10.970706,-32.999233,B,Y,1.8
40614,-10.990614,-32.99881,B,Y,1.8
40615,-10.991925,-32.999184,B,Y,1.8
40616,-10.993333,-32.999813,B,Y,1.8
40617,-10.974647,-33.00024,B,Y,1.8
40618,-11.023433,-33.001865,B,Y,1.8
40619,-10.992809,-32.999645,B,Y,1.8
40620,-10.997381,-32.999706,B,Y,1.8
40621,-10.977969,-33.001743,B,Y,1.8
40622,-10.998302,-32.998611,B,Y,1.8
40623,-10.975462,-33.00135,B,Y,1.8
40624,-10.994882,-33.001282,B,Y,1.8
40625,-10.978852,-33.000175,B,Y,1.8
40626,-11.010274,-33.001343,B,Y,1.8
40627,-10.983916,-33.000736,B,Y,1.8
40628,-10.993134,-33.001308,B,Y,1.8
40629,-10.973215,-32.999474,B,Y,1.8
40630,-10.995893,-33.002182,B,Y,1.8
40631,-10.967779,-32.999573,B,Y,1.8
40632,-10.988225,-33.001724,B,Y,1.8
40633,-10.981524,-33.000412,B,Y,1.8
40634,-10.986238,-33.000191,B,Y,1.8
40635,-10.970431,-33.001026,B,Y,1.8
40636,-10.98212,-33.001694,B,Y,1.8
40637,-10.968405,-32.999336,B,Y,1.8
40638,-10.967755,-32.999969,B,Y,1.8
40639,-10.962363,-32.999275,B,Y,1.8
40640,-10.976516,-33.001648,B,Y,1.8
40641,-10.970513,-32.999981,B,Y,1.8
40642,-10.962385,-33.000687,B,Y,1.8
40643,-10.965309,-32.999393,B,Y,1.8
40644,-10.981992,-32.99921,B,Y,1.8
40645,-10.968371,-32.99987,B,Y,1.8
40646,-10.990942,-33.000298,B,Y,1.8
40647,-10.979269,-33.002178,B,Y,1.8
40648,-10.977287,-32.999916,B,Y,1.8
40649,-10.969224,-33.000546,B,Y,1.8
40650,-10.99127,-32.999901,B,Y,1.8
40651,-10.962936,-32.998993,B,Y,1.8
40652,-10.975204,-33.00045,B,Y,1.8
40653,-10.978175,-32.998882,B,Y,1.8
40654,-10.973207,-32.999409,B,Y,1.8
40655,-10.96397,-32.999599,B,Y,1.8
40656,-10.996022,-32.999809,B,Y,1.8
40657,-10.972812,-32.999966,B,Y,1.8
40658,-10.991784,-33.000698,B,Y,1.8
40659,-10.963894,-32.999557,B,Y,1.8
40660,-10.996955,-33.000149,B,Y,1.8
40661,-10.977901,-33.000359,B,Y,1.8
40662,-10.995197,-33.000828,B,Y,1.8
40663,-10.961977,-33.000526,B,Y,1.8
40664,-10.988426,-33.000206,B,Y,1.8
40665,-10.973433,-32.999271,B,Y,1.8
40666,-10.992138,-33.00095,B,Y,1.8
40667,-10.981462,-32.999439,B,Y,1.8
40668,-10.999378,-33.000107,B,Y,1.8
40669,-10.978905,-33.001682,B,Y,1.8
40670,-11.000984,-32.998428,B,Y,1.8
40671,-10.984043,-33.001774,B,Y,1.8
40672,-10.987527,-33.000484,B,Y,1.8
40673,-10.976862,-33.001141,B,Y,1.8
40674,-10.981925,-33.000072,B,Y,1.8
40675,-10.968295,-32.999912,B,Y,1.8
40676,-10.99625,-33.000011,B,Y,1.8
40677,-10.98023,-33.000553,B,Y,1.8
40678,-10.993061,-32.999504,B,Y,1.8
40679,-10.969786,-33.001095,B,Y,1.8
40680,-10.998511,-33.000858,B,Y,1.8
40681,-10.965784,-32.999203,B,Y,1.8
40682,-10.992651,-32.999928,B,Y,1.8
40683,-10.990214,-32.999287,B,Y,1.8
40684,-10.989475,-33.000317,B,Y,1.8
40685,-10.974361,-32.999554,B,Y,1.8
40686,-10.993327,-32.999844,B,Y,1.8
40687,-10.98681,-33.00169,B,Y,1.8
40688,-10.996892,-33.000061,B,Y,1.8
40689,-10.979165,-33.000931,B,Y,1.8
40690,-10.989908,-32.999439,B,Y,1.8
40691,-10.970387,-33.000645,B,Y,1.8
40692,-10.981585,-33.000595,B,Y,1.8
40693,-10.978155,-32.999336,B,Y,1.8
40694,-10.986747,-32.999802,B,Y,1.8
40695,-10.975669,-33.000652,B,Y,1.8
40696,-10.992702,-32.999657,B,Y,1.8
40697,-10.970798,-33.001637,B,Y,1.8
40698,-10.994067,-32.999634,B,Y,1.8
40699,-10.983093,-33.000256,B,Y,1.8
40700,-10.980418,-33.001095,B,Y,1.8
40701,-10.968928,-33.000225,B,Y,1.8
40702,-10.989102,-33.001896,B,Y,1.8
40703,-10.97655,-33.000328,B,Y,1.8
40704,-10.988611,-32.999531,B,Y,1.8
40705,-10.972846,-33.001225,B,Y,1.8
40706,-10.984082,-32.999947,B,Y,1.8
40707,-10.966606,-33.001114,B,Y,1.8
40708,-10.99808,-33.000713,B,Y,1.8
40709,-10.977334,-33.001537,B,Y,1.8
40710,-10.982451,-32.999889,B,Y,1.8
40711,-10.968994,-33.000782,B,Y,1.8
40712,-10.976904,-32.999607,B,Y,1.8
40713,-10.956598,-32.999416,B,Y,1.8
40714,-10.974575,-32.999947,B,Y,1.8
40715,-10.970228,-33.000805,B,Y,1.8
40716,-10.982327,-33.001484,B,Y,1.8
40717,-10.968154,-32.998821,B,Y,1.8
40718,-10.977154,-32.998756,B,Y,1.8
40719,-10.959494,-32.999687,B,Y,1.8
40720,-10.981117,-33.001862,B,Y,1.8
40721,-10.977788,-32.999748,B,Y,1.8
40722,-10.983227,-33.000835,B,Y,1.8
40723,-10.960419,-33.000847,B,Y,1.8
40724,-10.973574,-32.999985,B,Y,1.8
40725,-10.961538,-33.000374,B,Y,1.8
40726,-10.968273,-33.00098,B,Y,1.8
40727,-10.97187,-32.999516,B,Y,1.8
40728,-10.971034,-32.999836,B,Y,1.8
40729,-10.963946,-32.999039,B,Y,1.8
40730,-10.988413,-32.999405,B,Y,1.8
40731,-10.969704,-33.00169,B,Y,1.8
40732,-10.979875,-33.000351,B,Y,1.8
40733,-10.967597,-33.000378,B,Y,1.8
40734,-10.974396,-33.000217,B,Y,1.8
40735,-10.970075,-33.000359,B,Y,1.8
40736,-10.979251,-33.001114,B,Y,1.8
40737,-10.972063,-32.999977,B,Y,1.8
40738,-10.978042,-33.000168,B,Y,1.8
40739,-10.965697,-32.999786,B,Y,1.8
40740,-10.995549,-32.999779,B,Y,1.8
40741,-10.96931,-33.000797,B,Y,1.8
40742,-10.971977,-33.001862,B,Y,1.8
40743,-10.969327,-32.999474,B,Y,1.8
40744,-10.98195,-33.000961,B,Y,1.8
40745,-10.964505,-33.000427,B,Y,1.8
40746,-10.983415,-33.001904,B,Y,1.8
40747,-10.96171,-33.000488,B,Y,1.8
40748,-10.963161,-33.000362,B,Y,1.8
40749,-10.963059,-33.001198,B,Y,1.8
40750,-10.961365,-32.999706,B,Y,1.8
40751,-10.969076,-32.998768,B,Y,1.8
40752,-10.9637,-33.000137,B,Y,1.8
40753,-10.96433,-32.999947,B,Y,1.8
40754,-10.96753,-33.000881,B,Y,1.8
40755,-10.963119,-32.999592,B,Y,1.8
40756,-10.972499,-32.999676,B,Y,1.8
40757,-10.967168,-33.001381,B,Y,1.8
40758,-10.958512,-33.000927,B,Y,1.8
40759,-10.956753,-33.000271,B,Y,1.8
40760,-10.955914,-33.000393,B,Y,1.8
40761,-10.970223,-33.001228,B,Y,1.8
40762,-10.970998,-33.000706,B,Y,1.8
40763,-10.962033,-33.000309,B,Y,1.8
40764,-10.97855,-32.999634,B,Y,1.8
