Force,Displacement,Design,Direction,Displacement Rate
-14.918244,-20.160742,B,Y,1.8
-14.912987,-20.178291,B,Y,1.8
-14.906117,-20.196856,B,Y,1.8
-14.919685,-20.217243,B,Y,1.8
-14.904607,-20.234999,B,Y,1.8
-14.898488,-20.252506,B,Y,1.8
-14.908238,-20.270842,B,Y,1.8
-14.909233,-20.288633,B,Y,1.8
-14.888431,-20.307005,B,Y,1.8
-14.90389,-20.323832,B,Y,1.8
-14.892366,-20.34202,B,Y,1.8
-14.913214,-20.358391,B,Y,1.8
-14.892291,-20.376118,B,Y,1.8
-14.890046,-20.394344,B,Y,1.8
-14.883347,-20.41234,B,Y,1.8
-14.899882,-20.430626,B,Y,1.8
-14.876594,-20.44862,B,Y,1.8
-14.883426,-20.466711,B,Y,1.8
-14.87769,-20.48535,B,Y,1.8
-14.872938,-20.503048,B,Y,1.8
-14.871748,-20.520819,B,Y,1.8
-14.877934,-20.538773,B,Y,1.8
-14.866693,-20.556894,B,Y,1.8
-14.870479,-20.575092,B,Y,1.8
-14.866773,-20.593958,B,Y,1.8
-14.857563,-20.611427,B,Y,1.8
-14.861012,-20.630032,B,Y,1.8
-14.859734,-20.647476,B,Y,1.8
-14.858971,-20.665743,B,Y,1.8
-14.854438,-20.683281,B,Y,1.8
-14.858704,-20.700748,B,Y,1.8
-14.864525,-20.719219,B,Y,1.8
-14.842763,-20.737377,B,Y,1.8
-14.85499,-20.75532,B,Y,1.8
-14.837468,-20.775579,B,Y,1.8
-14.844497,-20.793623,B,Y,1.8
-14.838632,-20.811243,B,Y,1.8
-14.844231,-20.828804,B,Y,1.8
-14.838149,-20.846304,B,Y,1.8
-14.842276,-20.86467,B,Y,1.8
-14.834471,-20.882004,B,Y,1.8
-14.833949,-20.899611,B,Y,1.8
-14.838107,-20.917107,B,Y,1.8
-14.841069,-20.933855,B,Y,1.8
-14.837863,-20.951847,B,Y,1.8
-14.84706,-20.969776,B,Y,1.8
-14.835983,-20.988989,B,Y,1.8
-14.840652,-21.006962,B,Y,1.8
-14.834238,-21.024523,B,Y,1.8
-14.835114,-21.04377,B,Y,1.8
-14.824187,-21.062006,B,Y,1.8
-14.839963,-21.079391,B,Y,1.8
-14.825123,-21.097666,B,Y,1.8
-14.82968,-21.116039,B,Y,1.8
-14.818531,-21.133501,B,Y,1.8
-14.821933,-21.151464,B,Y,1.8
-14.819437,-21.169823,B,Y,1.8
-14.826203,-21.188032,B,Y,1.8
-14.827423,-21.206081,B,Y,1.8
-14.852283,-21.224545,B,Y,1.8
-14.861615,-21.241804,B,Y,1.8
-14.878211,-21.259497,B,Y,1.8
-14.902139,-21.277624,B,Y,1.8
-14.94423,-21.296322,B,Y,1.8
-14.972772,-21.313553,B,Y,1.8
-15.002917,-21.332481,B,Y,1.8
-15.00304,-21.350088,B,Y,1.8
-15.024529,-21.368158,B,Y,1.8
-15.035287,-21.386185,B,Y,1.8
-15.086268,-21.404039,B,Y,1.8
-15.104351,-21.422722,B,Y,1.8
-15.136983,-21.439236,B,Y,1.8
-15.144005,-21.457697,B,Y,1.8
-15.162095,-21.476086,B,Y,1.8
-15.177505,-21.496101,B,Y,1.8
-15.191396,-21.513067,B,Y,1.8
-15.19523,-21.531219,B,Y,1.8
-15.23069,-21.54796,B,Y,1.8
-15.256202,-21.56662,B,Y,1.8
-15.293715,-21.583828,B,Y,1.8
-15.290104,-21.602564,B,Y,1.8
-15.311056,-21.619669,B,Y,1.8
-15.320176,-21.638592,B,Y,1.8
-15.379995,-21.654915,B,Y,1.8
-15.421729,-21.673872,B,Y,1.8
-15.463275,-21.69133,B,Y,1.8
-15.474269,-21.70981,B,Y,1.8
-15.526688,-21.727694,B,Y,1.8
-15.557421,-21.745888,B,Y,1.8
-15.593393,-21.764717,B,Y,1.8
-15.607207,-21.783239,B,Y,1.8
-15.618329,-21.800192,B,Y,1.8
-15.631501,-21.819086,B,Y,1.8
-15.684971,-21.836531,B,Y,1.8
-15.689874,-21.853596,B,Y,1.8
-15.735228,-21.872807,B,Y,1.8
-15.735071,-21.890522,B,Y,1.8
-15.757229,-21.906637,B,Y,1.8
-15.750643,-21.92531,B,Y,1.8
-15.755102,-21.942099,B,Y,1.8
-15.767535,-21.960798,B,Y,1.8
-15.778918,-21.978479,B,Y,1.8
-15.794699,-21.997475,B,Y,1.8
-15.833746,-22.015131,B,Y,1.8
-15.830027,-22.033354,B,Y,1.8
-15.862647,-22.052078,B,Y,1.8
-15.85216,-22.069735,B,Y,1.8
-15.872047,-22.08812,B,Y,1.8
-15.872533,-22.10631,B,Y,1.8
-15.887771,-22.124182,B,Y,1.8
-15.886495,-22.142626,B,Y,1.8
-15.904357,-22.16062,B,Y,1.8
-15.89727,-22.17745,B,Y,1.8
-15.916677,-22.194645,B,Y,1.8
-15.923014,-22.213068,B,Y,1.8
-15.949637,-22.231459,B,Y,1.8
-15.945092,-22.249062,B,Y,1.8
-15.951753,-22.267653,B,Y,1.8
-15.942691,-22.285397,B,Y,1.8
-15.975535,-22.304186,B,Y,1.8
-15.954986,-22.322447,B,Y,1.8
-15.987433,-22.340519,B,Y,1.8
-15.960909,-22.357847,B,Y,1.8
-15.975545,-22.375154,B,Y,1.8
-15.960526,-22.393135,B,Y,1.8
-15.974033,-22.41185,B,Y,1.8
-15.957188,-22.430136,B,Y,1.8
-15.961082,-22.44767,B,Y,1.8
-15.922531,-22.467001,B,Y,1.8
-15.94065,-22.484985,B,Y,1.8
-15.916229,-22.502811,B,Y,1.8
-15.925225,-22.51989,B,Y,1.8
-15.910301,-22.537306,B,Y,1.8
-15.911118,-22.556257,B,Y,1.8
-15.901418,-22.574717,B,Y,1.8
-15.891637,-22.591579,B,Y,1.8
-15.864745,-22.610415,B,Y,1.8
-15.869028,-22.628361,B,Y,1.8
-15.842285,-22.645678,B,Y,1.8
-15.824817,-22.66287,B,Y,1.8
-15.775497,-22.682096,B,Y,1.8
-15.77244,-22.699688,B,Y,1.8
-15.761209,-22.716955,B,Y,1.8
-15.765219,-22.735909,B,Y,1.8
-15.745629,-22.755259,B,Y,1.8
-15.743464,-22.773344,B,Y,1.8
-15.720321,-22.790668,B,Y,1.8
-15.710849,-22.807949,B,Y,1.8
-15.67789,-22.826258,B,Y,1.8
-15.664989,-22.843782,B,Y,1.8
-15.631428,-22.86237,B,Y,1.8
-15.631557,-22.880365,B,Y,1.8
-15.616314,-22.898111,B,Y,1.8
-15.610732,-22.917015,B,Y,1.8
-15.5893,-22.93487,B,Y,1.8
-15.605703,-22.952318,B,Y,1.8
-15.568532,-22.970539,B,Y,1.8
-15.568532,-22.988516,B,Y,1.8
-15.523998,-23.00737,B,Y,1.8
-15.499235,-23.025106,B,Y,1.8
-15.46345,-23.042217,B,Y,1.8
-15.46357,-23.06044,B,Y,1.8
-15.446621,-23.077978,B,Y,1.8
-15.442906,-23.096539,B,Y,1.8
-15.391208,-23.11418,B,Y,1.8
-15.368402,-23.132776,B,Y,1.8
-15.317938,-23.150036,B,Y,1.8
-15.298446,-23.168827,B,Y,1.8
-15.2776,-23.187767,B,Y,1.8
-15.258282,-23.205523,B,Y,1.8
-15.190864,-23.222984,B,Y,1.8
-15.180224,-23.241077,B,Y,1.8
-15.15578,-23.260334,B,Y,1.8
-15.135937,-23.277254,B,Y,1.8
-15.08587,-23.295366,B,Y,1.8
-15.06864,-23.313341,B,Y,1.8
-15.006967,-23.330656,B,Y,1.8
-15.003089,-23.348433,B,Y,1.8
-14.969509,-23.366653,B,Y,1.8
-14.938974,-23.384581,B,Y,1.8
-14.868021,-23.402939,B,Y,1.8
-14.872018,-23.422342,B,Y,1.8
-14.830977,-23.439062,B,Y,1.8
-14.817086,-23.457832,B,Y,1.8
-14.764767,-23.475777,B,Y,1.8
-14.732242,-23.493576,B,Y,1.8
-14.708458,-23.511005,B,Y,1.8
-14.70009,-23.529678,B,Y,1.8
-14.670539,-23.548161,B,Y,1.8
-14.656798,-23.56517,B,Y,1.8
-14.597857,-23.583559,B,Y,1.8
-14.593307,-23.601553,B,Y,1.8
-14.562386,-23.619709,B,Y,1.8
-14.586625,-23.637495,B,Y,1.8
-14.558923,-23.656,B,Y,1.8
-14.577521,-23.672827,B,Y,1.8
-14.560083,-23.69117,B,Y,1.8
-14.56255,-23.709341,B,Y,1.8
-14.558361,-23.727297,B,Y,1.8
-14.558887,-23.744305,B,Y,1.8
-14.548976,-23.763948,B,Y,1.8
-14.547972,-23.780872,B,Y,1.8
-14.543984,-23.799486,B,Y,1.8
-14.545101,-23.818039,B,Y,1.8
-14.522071,-23.835592,B,Y,1.8
-14.527359,-23.852852,B,Y,1.8
-14.513891,-23.871683,B,Y,1.8
-14.513797,-23.889923,B,Y,1.8
-14.49487,-23.908033,B,Y,1.8
-14.498404,-23.926001,B,Y,1.8
-14.457644,-23.943602,B,Y,1.8
-14.482471,-23.961306,B,Y,1.8
-14.436011,-23.97901,B,Y,1.8
-14.465436,-23.997393,B,Y,1.8
-14.42449,-24.015396,B,Y,1.8
-14.443789,-24.031841,B,Y,1.8
-14.410676,-24.051329,B,Y,1.8
-14.430444,-24.068405,B,Y,1.8
-14.403799,-24.086941,B,Y,1.8
-14.413884,-24.105539,B,Y,1.8
-14.428736,-24.122723,B,Y,1.8
-14.506756,-24.140539,B,Y,1.8
-14.548903,-24.15877,B,Y,1.8
-14.605433,-24.17732,B,Y,1.8
-14.667445,-24.195713,B,Y,1.8
-14.712441,-24.212563,B,Y,1.8
-14.733107,-24.231466,B,Y,1.8
-14.830788,-24.248926,B,Y,1.8
-14.838859,-24.267214,B,Y,1.8
-14.865703,-24.285473,B,Y,1.8
-14.88139,-24.304371,B,Y,1.8
-14.94979,-24.322933,B,Y,1.8
-14.936904,-24.339878,B,Y,1.8
-14.992593,-24.357615,B,Y,1.8
-14.988683,-24.375696,B,Y,1.8
-15.012802,-24.393055,B,Y,1.8
-15.008858,-24.412203,B,Y,1.8
-15.0337,-24.428926,B,Y,1.8
-15.029191,-24.447351,B,Y,1.8
-15.060776,-24.465006,B,Y,1.8
-15.056201,-24.483049,B,Y,1.8
-15.087855,-24.501041,B,Y,1.8
-15.073685,-24.518452,B,Y,1.8
-15.112344,-24.536825,B,Y,1.8
-15.087544,-24.555552,B,Y,1.8
-15.120559,-24.572979,B,Y,1.8
-15.098265,-24.590286,B,Y,1.8
-15.128053,-24.607513,B,Y,1.8
-15.113872,-24.626238,B,Y,1.8
-15.131497,-24.644514,B,Y,1.8
-15.122711,-24.662365,B,Y,1.8
-15.139345,-24.679617,B,Y,1.8
-15.124435,-24.697863,B,Y,1.8
-15.144032,-24.716074,B,Y,1.8
-15.129843,-24.734432,B,Y,1.8
-15.144906,-24.752174,B,Y,1.8
-15.130296,-24.770512,B,Y,1.8
-15.149951,-24.788246,B,Y,1.8
-15.135979,-24.806051,B,Y,1.8
-15.159485,-24.824354,B,Y,1.8
-15.137138,-24.843065,B,Y,1.8
-15.153924,-24.861055,B,Y,1.8
-15.153116,-24.880444,B,Y,1.8
-15.170312,-24.8978,B,Y,1.8
-15.160295,-24.915129,B,Y,1.8
-15.176799,-24.933836,B,Y,1.8
-15.191813,-24.951748,B,Y,1.8
-15.229695,-24.969124,B,Y,1.8
-15.232963,-24.98786,B,Y,1.8
-15.259534,-25.00556,B,Y,1.8
-15.262542,-25.022842,B,Y,1.8
-15.286386,-25.040176,B,Y,1.8
-15.291008,-25.058025,B,Y,1.8
-15.314006,-25.076378,B,Y,1.8
-15.30264,-25.094414,B,Y,1.8
-15.309619,-25.112911,B,Y,1.8
-15.316859,-25.130337,B,Y,1.8
-15.322911,-25.148682,B,Y,1.8
-15.321393,-25.167223,B,Y,1.8
-15.351187,-25.184755,B,Y,1.8
-15.334138,-25.203445,B,Y,1.8
-15.387663,-25.222103,B,Y,1.8
-15.370268,-25.237986,B,Y,1.8
-15.397931,-25.257713,B,Y,1.8
-15.405199,-25.273903,B,Y,1.8
-15.428821,-25.293581,B,Y,1.8
-15.417859,-25.312147,B,Y,1.8
-15.436073,-25.329527,B,Y,1.8
-15.427515,-25.347294,B,Y,1.8
-15.449586,-25.366238,B,Y,1.8
-15.439444,-25.382662,B,Y,1.8
-15.461754,-25.401199,B,Y,1.8
-15.444777,-25.418331,B,Y,1.8
-15.459884,-25.43808,B,Y,1.8
-15.450095,-25.455692,B,Y,1.8
-15.456977,-25.472815,B,Y,1.8
-15.455409,-25.492327,B,Y,1.8
-15.458752,-25.509348,B,Y,1.8
-15.463515,-25.528074,B,Y,1.8
-15.467402,-25.545538,B,Y,1.8
-15.462503,-25.564178,B,Y,1.8
-15.475884,-25.5821,B,Y,1.8
-15.459996,-25.598642,B,Y,1.8
-15.463825,-25.616674,B,Y,1.8
-15.46562,-25.635338,B,Y,1.8
-15.479943,-25.652231,B,Y,1.8
-15.463867,-25.671774,B,Y,1.8
-15.474967,-25.689329,B,Y,1.8
-15.465466,-25.706636,B,Y,1.8
-15.476274,-25.725613,B,Y,1.8
-15.466018,-25.742283,B,Y,1.8
-15.480793,-25.761045,B,Y,1.8
-15.459834,-25.77829,B,Y,1.8
-15.466607,-25.797903,B,Y,1.8
-15.460503,-25.814335,B,Y,1.8
-15.462511,-25.832518,B,Y,1.8
-15.457169,-25.850899,B,Y,1.8
-15.461915,-25.87023,B,Y,1.8
-15.452502,-25.889874,B,Y,1.8
-15.457408,-25.905399,B,Y,1.8
-15.441926,-25.923611,B,Y,1.8
-15.460018,-25.942696,B,Y,1.8
-15.431967,-25.959175,B,Y,1.8
-15.452496,-25.977701,B,Y,1.8
-15.435888,-25.995926,B,Y,1.8
-15.448007,-26.013847,B,Y,1.8
-15.417426,-26.032137,B,Y,1.8
-15.435882,-26.049604,B,Y,1.8
-15.418206,-26.066301,B,Y,1.8
-15.427998,-26.085781,B,Y,1.8
-15.402235,-26.103193,B,Y,1.8
-15.411214,-26.122345,B,Y,1.8
-15.373357,-26.139336,B,Y,1.8
-15.393736,-26.156822,B,Y,1.8
-15.351535,-26.17539,B,Y,1.8
-15.364676,-26.192696,B,Y,1.8
-15.351658,-26.211571,B,Y,1.8
-15.361492,-26.229269,B,Y,1.8
-15.342222,-26.247339,B,Y,1.8
-15.374035,-26.266457,B,Y,1.8
-15.33214,-26.28624,B,Y,1.8
-15.34756,-26.302977,B,Y,1.8
-15.333982,-26.320969,B,Y,1.8
-15.334413,-26.338762,B,Y,1.8
-15.310699,-26.35677,B,Y,1.8
-15.338199,-26.375271,B,Y,1.8
-15.316115,-26.391558,B,Y,1.8
-15.353491,-26.41028,B,Y,1.8
-15.325108,-26.428986,B,Y,1.8
-15.35993,-26.446056,B,Y,1.8
-15.338953,-26.463478,B,Y,1.8
-15.3963,-26.482054,B,Y,1.8
-15.367734,-26.500187,B,Y,1.8
-15.397421,-26.517426,B,Y,1.8
-15.360794,-26.534683,B,Y,1.8
-15.409325,-26.553606,B,Y,1.8
-15.385695,-26.572859,B,Y,1.8
-15.411299,-26.590637,B,Y,1.8
-15.382622,-26.610094,B,Y,1.8
-15.412436,-26.626564,B,Y,1.8
-15.388594,-26.644556,B,Y,1.8
-15.411266,-26.662088,B,Y,1.8
-15.36565,-26.681646,B,Y,1.8
-15.40676,-26.698376,B,Y,1.8
-15.375322,-26.715277,B,Y,1.8
-15.401244,-26.73411,B,Y,1.8
-15.367699,-26.752174,B,Y,1.8
-15.396459,-26.770386,B,Y,1.8
-15.349579,-26.787683,B,Y,1.8
-15.386706,-26.805422,B,Y,1.8
-15.34306,-26.823746,B,Y,1.8
-15.380032,-26.841742,B,Y,1.8
-15.342297,-26.859949,B,Y,1.8
-15.378137,-26.87706,B,Y,1.8
-15.338297,-26.895674,B,Y,1.8
-15.345016,-26.91361,B,Y,1.8
-15.330432,-26.931772,B,Y,1.8
-15.360818,-26.950413,B,Y,1.8
-15.319653,-26.968422,B,Y,1.8
-15.351865,-26.986023,B,Y,1.8
-15.305792,-27.003979,B,Y,1.8
-15.325185,-27.022015,B,Y,1.8
-15.310522,-27.039833,B,Y,1.8
-15.321847,-27.05649,B,Y,1.8
-15.303145,-27.075806,B,Y,1.8
-15.317029,-27.092707,B,Y,1.8
-15.312712,-27.111477,B,Y,1.8
-15.31775,-27.130266,B,Y,1.8
-15.297979,-27.14703,B,Y,1.8
-15.311007,-27.165897,B,Y,1.8
-15.292175,-27.184011,B,Y,1.8
-15.294723,-27.201614,B,Y,1.8
-15.281857,-27.220798,B,Y,1.8
-15.292351,-27.237555,B,Y,1.8
-15.270065,-27.254736,B,Y,1.8
-15.290224,-27.274681,B,Y,1.8
-15.271132,-27.293404,B,Y,1.8
-15.283394,-27.310299,B,Y,1.8
-15.278536,-27.328249,B,Y,1.8
-15.295991,-27.346729,B,Y,1.8
-15.280345,-27.363981,B,Y,1.8
-15.296726,-27.382296,B,Y,1.8
-15.277085,-27.399649,B,Y,1.8
-15.311358,-27.417929,B,Y,1.8
-15.286055,-27.435453,B,Y,1.8
-15.307665,-27.454353,B,Y,1.8
-15.278126,-27.472118,B,Y,1.8
-15.29539,-27.490143,B,Y,1.8
-15.277184,-27.50864,B,Y,1.8
-15.295568,-27.52577,B,Y,1.8
-15.270767,-27.544588,B,Y,1.8
-15.287793,-27.56127,B,Y,1.8
-15.273071,-27.580486,B,Y,1.8
-15.277053,-27.598473,B,Y,1.8
-15.245612,-27.615452,B,Y,1.8
-15.26615,-27.633553,B,Y,1.8
-15.219223,-27.651869,B,Y,1.8
-15.252242,-27.669273,B,Y,1.8
-15.187409,-27.68803,B,Y,1.8
-15.226854,-27.705692,B,Y,1.8
-15.168515,-27.724915,B,Y,1.8
-15.18232,-27.741096,B,Y,1.8
-15.166287,-27.759899,B,Y,1.8
-15.17668,-27.778753,B,Y,1.8
-15.162315,-27.795427,B,Y,1.8
-15.162053,-27.814112,B,Y,1.8
-15.153115,-27.832024,B,Y,1.8
-15.156653,-27.849407,B,Y,1.8
-15.155349,-27.868418,B,Y,1.8
-15.153624,-27.886614,B,Y,1.8
-15.134005,-27.904299,B,Y,1.8
-15.14952,-27.921926,B,Y,1.8
-15.128647,-27.939705,B,Y,1.8
-15.148708,-27.958593,B,Y,1.8
-15.117785,-27.976309,B,Y,1.8
-15.130856,-27.994411,B,Y,1.8
-15.099333,-28.011635,B,Y,1.8
-15.119638,-28.029818,B,Y,1.8
-15.082817,-28.048643,B,Y,1.8
-15.098582,-28.066031,B,Y,1.8
-15.060438,-28.083952,B,Y,1.8
-15.06728,-28.102612,B,Y,1.8
-15.045132,-28.120333,B,Y,1.8
-15.058601,-28.138506,B,Y,1.8
-15.008764,-28.155735,B,Y,1.8
-15.029884,-28.173449,B,Y,1.8
-15.007164,-28.192818,B,Y,1.8
-15.01867,-28.210714,B,Y,1.8
-14.991657,-28.22934,B,Y,1.8
-15.004247,-28.247244,B,Y,1.8
-14.972497,-28.265141,B,Y,1.8
-14.983109,-28.282246,B,Y,1.8
-14.940687,-28.301352,B,Y,1.8
-14.958959,-28.319248,B,Y,1.8
-14.903388,-28.337837,B,Y,1.8
-14.908955,-28.35483,B,Y,1.8
-14.860894,-28.372364,B,Y,1.8
-14.878812,-28.390991,B,Y,1.8
-14.850473,-28.40823,B,Y,1.8
-14.857526,-28.427191,B,Y,1.8
-14.838397,-28.4443,B,Y,1.8
-14.849572,-28.462641,B,Y,1.8
-14.82724,-28.481005,B,Y,1.8
-14.835524,-28.49872,B,Y,1.8
-14.809912,-28.516666,B,Y,1.8
-14.824684,-28.534779,B,Y,1.8
-14.794815,-28.549707,B,Y,1.8
-14.824914,-28.568253,B,Y,1.8
-14.802831,-28.585728,B,Y,1.8
-14.83682,-28.604528,B,Y,1.8
-14.817791,-28.623163,B,Y,1.8
-14.850839,-28.641085,B,Y,1.8
-14.852823,-28.659912,B,Y,1.8
-14.868778,-28.676723,B,Y,1.8
-14.866717,-28.694164,B,Y,1.8
-14.925502,-28.712399,B,Y,1.8
-14.931538,-28.730354,B,Y,1.8
-14.985438,-28.748913,B,Y,1.8
-14.985543,-28.766567,B,Y,1.8
-15.016657,-28.785927,B,Y,1.8
-15.013888,-28.803078,B,Y,1.8
-15.060672,-28.824478,B,Y,1.8
-15.070638,-28.842724,B,Y,1.8
-15.138799,-28.860237,B,Y,1.8
-15.135736,-28.877811,B,Y,1.8
-15.163906,-28.894768,B,Y,1.8
-15.166215,-28.913185,B,Y,1.8
-15.251121,-28.93166,B,Y,1.8
-15.241365,-28.949768,B,Y,1.8
-15.28625,-28.966324,B,Y,1.8
-15.271436,-28.984261,B,Y,1.8
-15.307633,-29.003105,B,Y,1.8
-15.29548,-29.020523,B,Y,1.8
-15.312833,-29.039295,B,Y,1.8
-15.291404,-29.055923,B,Y,1.8
-15.313345,-29.073345,B,Y,1.8
-15.292015,-29.092781,B,Y,1.8
-15.311652,-29.110203,B,Y,1.8
-15.279616,-29.127399,B,Y,1.8
-15.292902,-29.146671,B,Y,1.8
-15.257336,-29.165855,B,Y,1.8
-15.260663,-29.182873,B,Y,1.8
-15.209879,-29.201336,B,Y,1.8
-15.237301,-29.218975,B,Y,1.8
-15.172006,-29.237484,B,Y,1.8
-15.173754,-29.253613,B,Y,1.8
-15.15001,-29.273445,B,Y,1.8
-15.156171,-29.290489,B,Y,1.8
-15.137475,-29.309414,B,Y,1.8
-15.134203,-29.326187,B,Y,1.8
-15.087997,-29.345043,B,Y,1.8
-15.080946,-29.363003,B,Y,1.8
-15.015368,-29.380772,B,Y,1.8
-15.023187,-29.398243,B,Y,1.8
-15.003799,-29.415546,B,Y,1.8
-14.99671,-29.433987,B,Y,1.8
-14.943495,-29.452633,B,Y,1.8
-14.942025,-29.470879,B,Y,1.8
-14.874281,-29.489761,B,Y,1.8
-14.872906,-29.506165,B,Y,1.8
-14.850377,-29.524788,B,Y,1.8
-14.855891,-29.543797,B,Y,1.8
-14.820372,-29.561489,B,Y,1.8
-14.83309,-29.580837,B,Y,1.8
-14.793829,-29.597042,B,Y,1.8
-14.815484,-29.616524,B,Y,1.8
-14.789398,-29.633736,B,Y,1.8
-14.829967,-29.652168,B,Y,1.8
-14.822962,-29.668835,B,Y,1.8
-14.859627,-29.686737,B,Y,1.8
-14.84154,-29.705811,B,Y,1.8
-14.866715,-29.723461,B,Y,1.8
-14.863464,-29.742214,B,Y,1.8
-14.902591,-29.758434,B,Y,1.8
-14.886181,-29.777725,B,Y,1.8
-14.950897,-29.795506,B,Y,1.8
-14.943898,-29.814934,B,Y,1.8
-14.981308,-29.830261,B,Y,1.8
-14.961639,-29.850777,B,Y,1.8
-14.990763,-29.868542,B,Y,1.8
-14.97684,-29.885826,B,Y,1.8
-15.002951,-29.904285,B,Y,1.8
-14.984501,-29.921711,B,Y,1.8
-15.004314,-29.940445,B,Y,1.8
-14.990574,-29.957333,B,Y,1.8
-15.010544,-29.974392,B,Y,1.8
-15.005058,-29.992451,B,Y,1.8
-15.023856,-30.011215,B,Y,1.8
-15.003553,-30.02919,B,Y,1.8
-15.024055,-30.048096,B,Y,1.8
-15.010623,-30.064465,B,Y,1.8
-15.029551,-30.083469,B,Y,1.8
-15.006265,-30.101791,B,Y,1.8
-15.047253,-30.120426,B,Y,1.8
-15.028381,-30.137215,B,Y,1.8
-15.106525,-30.156509,B,Y,1.8
-15.097576,-30.173428,B,Y,1.8
-15.148767,-30.191536,B,Y,1.8
-15.137346,-30.208923,B,Y,1.8
-15.160824,-30.225285,B,Y,1.8
-15.16222,-30.242199,B,Y,1.8
-15.192786,-30.261024,B,Y,1.8
-15.18591,-30.279121,B,Y,1.8
-15.254336,-30.299129,B,Y,1.8
-15.237182,-30.316353,B,Y,1.8
-15.28509,-30.334213,B,Y,1.8
-15.265265,-30.35326,B,Y,1.8
-15.301382,-30.370079,B,Y,1.8
-15.283414,-30.387787,B,Y,1.8
-15.311658,-30.406548,B,Y,1.8
-15.308191,-30.425827,B,Y,1.8
-15.32742,-30.443314,B,Y,1.8
-15.308328,-30.460861,B,Y,1.8
-15.36906,-30.479244,B,Y,1.8
-15.339158,-30.498508,B,Y,1.8
-15.390579,-30.515522,B,Y,1.8
-15.367236,-30.533375,B,Y,1.8
-15.409702,-30.551334,B,Y,1.8
-15.393475,-30.570194,B,Y,1.8
-15.424669,-30.589001,B,Y,1.8
-15.407429,-30.604752,B,Y,1.8
-15.444839,-30.623745,B,Y,1.8
-15.427896,-30.641125,B,Y,1.8
-15.452728,-30.657059,B,Y,1.8
-15.450541,-30.675938,B,Y,1.8
-15.452615,-30.695229,B,Y,1.8
-15.44965,-30.711693,B,Y,1.8
-15.466606,-30.731285,B,Y,1.8
-15.456337,-30.749321,B,Y,1.8
-15.466594,-30.767288,B,Y,1.8
-15.466067,-30.784035,B,Y,1.8
-15.492785,-30.801659,B,Y,1.8
-15.459612,-30.820042,B,Y,1.8
-15.479511,-30.838844,B,Y,1.8
-15.463745,-30.857483,B,Y,1.8
-15.479976,-30.875343,B,Y,1.8
-15.46956,-30.89304,B,Y,1.8
-15.490907,-30.9114,B,Y,1.8
-15.458608,-30.927635,B,Y,1.8
-15.492861,-30.945183,B,Y,1.8
-15.470881,-30.963379,B,Y,1.8
-15.477015,-30.982121,B,Y,1.8
-15.455247,-31.000668,B,Y,1.8
-15.467545,-31.017979,B,Y,1.8
-15.464285,-31.036385,B,Y,1.8
-15.460434,-31.055248,B,Y,1.8
-15.447116,-31.071766,B,Y,1.8
-15.450012,-31.09243,B,Y,1.8
-15.427152,-31.108185,B,Y,1.8
-15.432077,-31.12738,B,Y,1.8
-15.379003,-31.145302,B,Y,1.8
-15.39114,-31.162716,B,Y,1.8
-15.327417,-31.18042,B,Y,1.8
-15.31867,-31.199917,B,Y,1.8
-15.298988,-31.215797,B,Y,1.8
-15.29634,-31.234203,B,Y,1.8
-15.251472,-31.252274,B,Y,1.8
-15.237112,-31.271797,B,Y,1.8
-15.157894,-31.288822,B,Y,1.8
-15.173975,-31.306648,B,Y,1.8
-15.141815,-31.325768,B,Y,1.8
-15.12563,-31.342976,B,Y,1.8
-15.062843,-31.361744,B,Y,1.8
-15.046372,-31.380459,B,Y,1.8
-15.000676,-31.396847,B,Y,1.8
-15.000014,-31.415287,B,Y,1.8
-14.96184,-31.434483,B,Y,1.8
-14.935342,-31.451206,B,Y,1.8
-14.855824,-31.46851,B,Y,1.8
-14.868025,-31.486137,B,Y,1.8
-14.831912,-31.503475,B,Y,1.8
-14.819688,-31.522099,B,Y,1.8
-14.741024,-31.54237,B,Y,1.8
-14.726457,-31.558571,B,Y,1.8
-14.701715,-31.577675,B,Y,1.8
-14.697664,-31.594311,B,Y,1.8
-14.667106,-31.6129,B,Y,1.8
-14.679067,-31.629723,B,Y,1.8
-14.627693,-31.649879,B,Y,1.8
-14.653634,-31.6675,B,Y,1.8
-14.596361,-31.685867,B,Y,1.8
-14.623318,-31.703037,B,Y,1.8
-14.601449,-31.721725,B,Y,1.8
-14.68782,-31.741005,B,Y,1.8
-14.715516,-31.757137,B,Y,1.8
-14.837543,-31.77483,B,Y,1.8
-14.88701,-31.792786,B,Y,1.8
-15.002971,-31.810532,B,Y,1.8
-15.016585,-31.829876,B,Y,1.8
-15.120934,-31.848034,B,Y,1.8
-15.153062,-31.865265,B,Y,1.8
-15.237728,-31.883644,B,Y,1.8
-15.261364,-31.901253,B,Y,1.8
-15.317425,-31.919563,B,Y,1.8
-15.320309,-31.937843,B,Y,1.8
-15.377194,-31.954659,B,Y,1.8
-15.382005,-31.973988,B,Y,1.8
-15.442218,-31.99202,B,Y,1.8
-15.435817,-32.008545,B,Y,1.8
-15.458153,-32.028133,B,Y,1.8
-15.463317,-32.04287,B,Y,1.8
-15.528057,-32.060452,B,Y,1.8
-15.508809,-32.079311,B,Y,1.8
-15.570255,-32.09795,B,Y,1.8
-15.56115,-32.116787,B,Y,1.8
